formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C27H30O16	[M + H]+	C27H31O16+	34,487	34,487	0,000	8	0,960	-1,738	1,738	0,899		611,161	84	622706242988121966	622705969787929928	622705969787929928
2	C22H36O17	[M + K]+	C22H36KO17+	30,923	30,923	0,000	8	0,960	-0,705	1,649	4,586		611,161	84	622706242988121967	622705969787929928	622705969787929928
3	C25H32O16	[M + Na]+	C25H32NaO16+	28,868	28,868	0,000	6	0,907	1,898	1,913	4,835		611,161	84	622706242988121968	622705969787929928	622705969787929928
4	C26H28N4O12	[M + Na]+	C26H28N4NaO12+	28,585	28,585	0,000	8	0,988	-1,065	2,967	2,647		611,161	84	622706242988121969	622705969787929928	622705969787929928
5	C28H32N2O11	[M + K]+	C28H32KN2O11+	26,395	26,395	0,000	9	0,994	-7,252	7,252	-4,185		611,161	84	622706242988121970	622705969787929928	622705969787929928
6	C32H26N4O7S	[M + H]+	C32H27N4O7S+	25,008	25,008	0,000	8	0,960	-0,319	1,570	2,804		611,161	84	622706242988121971	622705969787929928	622705969787929928
7	C24H28N8O9	[M + K]+	C24H28KN8O9+	24,899	24,899	0,000	7	0,942	-1,253	1,487	0,209		611,161	84	622706242988121972	622705969787929928	622705969787929928
8	C31H28N2O10	[M + Na]+	C31H28N2NaO10+	24,860	24,860	0,000	9	0,994	-7,573	7,573	-3,936		611,161	84	622706242988121973	622705969787929928	622705969787929928
9	C24H22N10O10	[M + H]+	C24H23N10O10+	22,170	22,170	0,000	8	0,988	-0,442	1,570	3,104		611,161	84	622706242988121974	622705969787929928	622705969787929928
10	C35H28N2O6	[M + K]+	C35H28KN2O6+	21,633	21,633	0,000	9	0,994	1,058	2,107	5,425		611,161	84	622706242988121975	622705969787929928	622705969787929928
1	C9H14N6O5	[M + Na]+	C9H14N6NaO5+	26,280	26,280	0,000	9	0,765	2,594	6,936	8,963		309,095	123	622706274768365048	622705969896981844	622705969896981844
2	C10H16N2O9	[M + H]+	C10H17N2O9+	21,843	21,843	0,000	8	0,547	2,047	3,953	5,507		309,095	123	622706274768365049	622705969896981844	622705969896981844
3	C9H22N2O4S2	[M + Na]+	C9H22N2NaO4S2+	20,289	20,289	0,000	11	0,677	4,505	4,505	10,478		309,095	123	622706274768365050	622705969896981844	622705969896981844
4	C11H12N6O5	[M + H]+	C11H13N6O5+	20,011	20,011	0,000	8	0,570	-4,609	5,333	1,180		309,095	123	622706274768365051	622705969896981844	622705969896981844
5	C11H20N2O4S2	[M + H]+	C11H21N2O4S2+	16,014	16,014	0,000	8	0,597	-1,469	6,296	2,695		309,095	123	622706274768365052	622705969896981844	622705969896981844
6	C11H16N3O6	[M + Na]+	C11H16N3NaO6+	14,165	14,165	0,000	9	0,708	1,464	4,281	4,619		309,095	123	622706274768365053	622705969896981844	622705969896981844
7	C8H18N2O9	[M + Na]+	C8H18N2NaO9+	13,065	13,065	0,000	5	0,471	1,668	3,405	13,290		309,095	123	622706274768365054	622705969896981844	622705969896981844
8	C13H18O7	[M + Na]+	C13H18NaO7+	13,040	13,040	0,000	2	0,201	-1,968	6,008	0,275		309,095	123	622706274768365055	622705969896981844	622705969896981844
9	C6H18N6O6	[M + K]+	C6H18KN6O6+	12,669	12,669	0,000	7	0,461	0,901	6,488	8,471		309,095	123	622706274768365056	622705969896981844	622705969896981844
10	C14H16N2O4S	[M + H]+	C14H17N2O4S+	12,403	12,403	0,000	7	0,246	0,681	4,972	13,602		309,095	123	622706274768365057	622705969896981844	622705969896981844
1	C13H20O3	[M + Na]+	C13H20NaO3+	129,936	129,936	0,000	34	0,825	0,060	0,595	9,032		247,133	138	622706770237311791	622705970022810971	622705970022810971
2	C13H16N3O2	[M + H]+	C13H17N3O2+	129,564	129,564	0,000	43	0,892	-0,050	0,774	4,731		247,133	138	622706770237311792	622705970022810971	622705970022810971
3	C11H14N6O	[M + H]+	C11H15N6O+	108,465	108,465	0,000	37	0,807	0,209	0,805	10,164		247,133	138	622706770237311793	622705970022810971	622705970022810971
4	C11H18N3O2	[M + Na]+	C11H18N3NaO2+	102,274	102,274	0,000	40	0,841	0,159	1,793	14,465		247,133	138	622706770237311794	622705970022810971	622705970022810971
5	C10H18N2O5	[M + H]+	C10H19N2O5+	77,966	77,966	0,000	36	0,363	-0,596	1,945	15,576		247,133	138	622706770237311795	622705970022810971	622705970022810971
6	C12H23OPS	[M + H]+	C12H24OPS+	73,242	73,242	0,000	29	0,778	0,150	0,610	19,010		247,133	138	622706770237311796	622705970022810971	622705970022810971
7	C11H20N4	[M + K]+	C11H20KN4+	55,307	55,307	0,000	30	0,769	0,708	6,534	3,005		247,133	138	622706770237311797	622705970022810971	622705970022810971
8	C8H22N3O2S	[M + Na]+	C8H22N3NaO2S+	48,683	48,683	0,000	34	0,705	-4,252	4,252	0,824		247,133	138	622706770237311798	622705970022810971	622705970022810971
9	C9H19N4O2P	[M + H]+	C9H20N4O2P+	46,035	46,035	0,000	46	0,914	-1,434	2,309	3,474		247,133	138	622706770237311799	622705970022810971	622705970022810971
10	C9H23NO3P	[M + Na]+	C9H23NNaO3P+	42,182	42,182	0,000	39	0,838	-2,121	2,121	7,775		247,133	138	622706770237311800	622705970022810971	622705970022810971
1	C13H17N7O2	[M + H]+	C13H18N7O2+	51,616	51,616	0,000	17	0,936	1,524	2,485	9,240		304,154	73	622706072384802603	622705970102502754	622705970102502754
2	C15H19N4O3	[M + H]+	C15H20N4O3+	47,329	47,329	0,000	17	0,936	0,704	2,107	4,825		304,154	73	622706072384802604	622705970102502754	622705970102502754
3	C17H21NO4	[M + H]+	C17H22NO4+	45,001	45,001	0,000	15	0,877	0,704	1,198	0,411		304,154	73	622706072384802605	622705970102502754	622705970102502754
4	C15H23NO4	[M + Na]+	C15H23NNaO4+	42,837	42,837	0,000	14	0,860	0,950	1,362	8,320		304,154	73	622706072384802606	622705970102502754	622705970102502754
5	C11H22N5O3P	[M + H]+	C11H23N5O3P+	37,882	37,882	0,000	17	0,948	2,087	2,485	3,804		304,154	73	622706072384802607	622705970102502754	622705970102502754
6	C10H21N7O2S	[M + H]+	C10H22N7O2S+	36,729	36,729	0,000	16	0,933	1,362	1,825	-1,844		304,154	73	622706072384802608	622705970102502754	622705970102502754
7	C12H27NO5	[M + K]+	C12H27KNO5+	36,387	36,387	0,000	15	0,877	0,872	1,330	7,820		304,154	73	622706072384802609	622705970102502754	622705970102502754
8	C12H27NO4S	[M + Na]+	C12H27NNaO4S+	35,614	35,614	0,000	16	0,893	0,657	1,685	-2,763		304,154	73	622706072384802610	622705970102502754	622705970102502754
9	C13H23N5O	[M + K]+	C13H23KN5O+	35,274	35,274	0,000	12	0,836	1,034	1,685	3,423		304,154	73	622706072384802611	622705970102502754	622705970102502754
1	C10H8O4	[M + H]+	C10H9O4+	81,112	81,112	0,000	15	0,789	-0,150	1,885	-1,825		193,049	121	622706274281825730	622705970182194536	622705970182194536
2	C8H6N3O3	[M + H]+	C8H7N3O3+	58,022	58,022	0,000	16	0,795	8,605	9,094	5,130		193,049	121	622706274286020035	622705970182194536	622705970182194536
3	C8H12NO2	[M + K]+	C8H12KNO2+	53,233	53,233	0,000	14	0,787	-2,274	3,428	-4,034		193,049	121	622706274286020036	622705970182194536	622705970182194536
4	C4H9N4O3P	[M + H]+	C4H10N4O3P+	52,008	52,008	0,000	16	0,850	6,101	6,394	3,521		193,049	121	622706274286020037	622705970182194536	622705970182194536
5	C6H11NO4P	[M + H]+	C6H12NO4P+	45,772	45,772	0,000	17	0,855	-3,470	4,669	-3,434		193,049	121	622706274286020038	622705970182194536	622705970182194536
6	C8H10O4	[M + Na]+	C8H10NaO4+	45,730	45,730	0,000	11	0,623	0,033	1,885	10,637		193,049	121	622706274286020039	622705970182194536	622705970182194536
7	C6H10N4O	[M + K]+	C6H10KN4O+	40,277	40,277	0,000	12	0,780	8,278	8,278	2,921		193,049	121	622706274286020040	622705970182194536	622705970182194536
8	C3H8N6O2S	[M + H]+	C3H9N6O2S+	38,359	38,359	0,000	17	0,765	-4,261	4,527	-5,377		193,049	121	622706274286020041	622705970182194536	622705970182194536
9	C6H4N6O2	[M + H]+	C6H5N6O2+	27,101	27,101	0,000	11	0,606	5,763	9,327	12,085		193,049	121	622706274286020042	622705970182194536	622705970182194536
10	C3H12N3O3S	[M + Na]+	C3H12N3NaO3S+	21,260	21,260	0,000	8	0,524	-0,023	3,893	0,129		193,049	121	622706274286020043	622705970182194536	622705970182194536
1	C15H26N2	[M + H]+	C15H27N2+	74,422	74,422	0,000	24	0,737	-0,135	4,131	-0,063		235,217	49	622706090890072860	622705970354161009	622705970354161009
2	C11H29N3P	[M + H]+	C11H30N3P+	37,984	37,984	0,000	21	0,711	0,102	4,418	-1,384		235,217	49	622706090890072861	622705970354161009	622705970354161009
1	C32H43NO9	[M + H]+	C32H44NO9+	64,114	64,114	0,000	24	0,774	0,496	1,154	-0,369		586,301	187	622706862214213647	622705970446435703	622705970446435703
2	C30H45NO9	[M + Na]+	C30H45NNaO9+	63,757	63,757	0,000	24	0,774	6,483	6,483	3,735		586,301	187	622706862214213648	622705970446435703	622705970446435703
3	C27H49NO10	[M + K]+	C27H49KNO10+	63,247	63,247	0,000	23	0,768	6,363	6,363	3,475		586,301	187	622706862214213649	622705970446435703	622705970446435703
4	C26H41N7O7	[M + Na]+	C26H41N7NaO7+	59,241	59,241	0,000	23	0,770	7,097	7,097	8,315		586,301	187	622706862214213650	622705970446435703	622705970446435703
5	C28H45N5O6	[M + K]+	C28H45KN5O6+	57,712	57,712	0,000	27	0,789	3,127	3,127	1,194		586,301	187	622706862214213651	622705970446435703	622705970446435703
6	C31H41N5O5	[M + Na]+	C31H41N5NaO5+	55,539	55,539	0,000	30	0,805	6,239	6,239	1,453		586,301	187	622706862214213652	622705970446435703	622705970446435703
7	C33H39N5O5	[M + H]+	C33H40N5O5+	55,330	55,330	0,000	30	0,805	-1,336	1,853	-2,650		586,301	187	622706862214213653	622705970446435703	622705970446435703
8	C27H43N3O11	[M + H]+	C27H44N3O11+	54,601	54,601	0,000	23	0,770	0,840	1,290	6,493		586,301	187	622706862214213654	622705970446435703	622705970446435703
9	C33H45N3O4	[M + K]+	C33H45KN3O4+	53,491	53,491	0,000	26	0,787	-0,903	1,419	-5,667		586,301	187	622706862214213655	622705970446435703	622705970446435703
10	C30H43N5O5S	[M + H]+	C30H44N5O5S+	46,497	46,497	0,000	25	0,783	4,011	4,458	-8,399		586,301	187	622706862214213656	622705970446435703	622705970446435703
1	C9H10O5	[M + H]+	C9H11O5+	61,390	61,390	0,000	14	0,828	5,510	5,795	0,866		199,060	81	622706102097253658	622705970530321791	622705970530321791
2	C7H14NO3	[M + K]+	C7H14KNO3+	47,974	47,974	0,000	13	0,821	1,130	4,097	-1,277		199,060	81	622706102097253659	622705970530321791	622705970530321791
3	C5H13NO5P	[M + H]+	C5H14NO5P+	40,782	40,782	0,000	16	0,911	1,740	4,567	-0,695		199,060	81	622706102097253660	622705970530321791	622705970530321791
4	C4H12N3O4S	[M + H]+	C4H13N3O4S+	37,346	37,346	0,000	14	0,791	-4,601	4,761	-9,324		199,060	81	622706102097253661	622705970530321791	622705970530321791
5	C10H10NO2	[M + Na]+	C10H10NNaO2+	34,468	34,468	0,000	13	0,820	4,596	4,596	-0,513		199,060	81	622706102097253662	622705970530321791	622705970530321791
6	C5H12N4O2	[M + K]+	C5H12KN4O2+	30,133	30,133	0,000	11	0,810	8,371	8,721	5,468		199,060	81	622706102097253663	622705970530321791	622705970530321791
7	C7H8N3O4	[M + H]+	C7H9N3O4+	28,165	28,165	0,000	12	0,817	9,053	9,053	7,611		199,060	81	622706102097253664	622705970530321791	622705970530321791
8	C2H10N6O3S	[M + H]+	C2H11N6O3S+	23,268	23,268	0,000	16	0,832	-1,181	8,060	-2,579		199,060	81	622706102097253665	622705970530321791	622705970530321791
9	C8H8N4O	[M + Na]+	C8H8N4NaO+	21,108	21,108	0,000	6	0,646	4,450	4,450	6,232		199,060	81	622706102097253666	622705970530321791	622705970530321791
10	C10H6N4O	[M + H]+	C10H7N4O+	19,129	19,129	0,000	7	0,617	-8,877	8,877	-5,853		199,060	81	622706102097253667	622705970530321791	622705970530321791
1	C20H24N2O	[M + H]+	C20H25N2O+	121,439	121,439	0,000	47	0,900	1,304	1,668	1,186		309,197	94	622706269328352457	622705970618402181	622705970618402181
2	C18H26N2O	[M + Na]+	C18H26N2NaO+	104,567	104,567	0,000	46	0,897	1,944	2,041	8,966		309,197	94	622706269328352458	622705970618402181	622705970618402181
3	C15H30N2O2	[M + K]+	C15H30KN2O2+	95,542	95,542	0,000	44	0,873	2,041	2,206	8,474		309,197	94	622706269328352459	622705970618402181	622705970618402181
4	C15H30N2OS	[M + Na]+	C15H30N2NaOS+	94,154	94,154	0,000	47	0,900	-0,901	1,775	-1,937		309,197	94	622706269328352460	622705970618402181	622705970618402181
5	C14H30NO4S	[M + H]+	C14H31NO4S+	91,935	91,935	0,000	46	0,895	0,042	1,671	-1,049		309,197	94	622706269328352461	622705970618402181	622705970618402181
6	C17H26NO4	[M + H]+	C17H27NO4+	83,348	83,348	0,000	41	0,862	1,198	1,700	9,854		309,197	94	622706269328352462	622705970618402181	622705970618402181
7	C12H28N4O3S	[M + H]+	C12H29N4O3S+	59,711	59,711	0,000	42	0,842	1,831	1,860	3,293		309,197	94	622706269328352463	622705970618402181	622705970618402181
8	C13H28N5S	[M + Na]+	C13H28N5NaS+	56,721	56,721	0,000	37	0,828	1,993	2,173	2,406		309,197	94	622706269328352464	622705970618402181	622705970618402181
9	C13H29N2O4P	[M + H]+	C13H30N2O4P+	46,277	46,277	0,000	32	0,771	1,418	1,714	8,849		309,197	94	622706269328352465	622705970618402181	622705970618402181
10	C16H33NP	[M + K]+	C16H33KNP+	46,077	46,077	0,000	27	0,702	1,310	1,888	-5,541		309,197	94	622706269328352466	622705970618402181	622705970618402181
1	C10H13N5	[M + H]+	C10H14N5+	31,527	31,527	0,000	4	0,697	3,831	3,865	-1,458		204,124	83	622706069721419380	622705970689705356	622705970689705356
2	C10H17N2O	[M + Na]+	C10H17N2NaO+	29,144	29,144	0,000	5	0,707	11,705	11,705	3,750		204,124	83	622706069721419381	622705970689705356	622705970689705356
3	C9H17NO4	[M + H]+	C9H18NO4+	28,239	28,239	0,000	4	0,682	14,397	14,397	5,094		204,124	83	622706069721419382	622705970689705356	622705970689705356
4	C12H15N2O	[M + H]+	C12H16N2O+	26,316	26,316	0,000	4	0,685	-7,965	7,965	-8,036		204,124	83	622706069721419383	622705970689705356	622705970689705356
5	C8H18N3OP	[M + H]+	C8H19N3OP+	20,945	20,945	0,000	3	0,675	-10,052	10,052	-9,558		204,124	83	622706069721419384	622705970689705356	622705970689705356
6	C6H16N6P	[M + H]+	C6H17N6P+	10,072	10,072	0,000	4	0,697	3,831	3,865	-2,980		204,124	83	622706069721419385	622705970689705356	622705970689705356
7	C4H18N6P	[M + Na]+	C4H18N6NaP+	-4,712	-4,712	0,000	2	0,148	-8,973	8,973	8,805		204,124	83	622706069721419386	622705970689705356	622705970689705356
1	C7H7NO2	[M + H]+	C7H8NO2+	47,589	47,589	0,000	8	0,651	1,880	1,880	0,495		138,055	24	622706076042235968	622705970853283220	622705970853283220
2	C3H10N2O2P	[M + H]+	C3H11N2O2P+	29,877	29,877	0,000	9	0,671	-0,559	2,684	-1,756		138,055	24	622706076042235969	622705970853283220	622705970853283220
3	C5H5N4O	[M + H]+	C5H6N4O+	23,034	23,034	0,000	5	0,564	11,979	11,979	10,220		138,055	24	622706076042235970	622705970853283220	622705970853283220
4	C2H9N4OS	[M + H]+	C2H10N4OS+	21,584	21,584	0,000	8	0,552	-12,813	12,813	-14,198		138,055	24	622706076042235971	622705970853283220	622705970853283220
5	CH8N5OP	[M + H]+	CH9N5OP+	13,081	13,081	0,000	6	0,608	9,765	9,765	7,970		138,055	24	622706076042235972	622705970853283220	622705970853283220
6	C5H11N2	[M + K]+	C5H11KN2+	11,755	11,755	0,000	4	0,290	-1,210	2,917	-2,595		138,055	24	622706076042235973	622705970853283220	622705970853283220
7	H7N7S	[M + H]+	H8N7S+	-0,648	-0,648	0,000	1	0,168	-3,955	3,955	-4,473		138,055	24	622706076042235974	622705970853283220	622705970853283220
8	C6H12P	[M + Na]+	C6H12NaP+	-5,949	-5,949	0,000	2	0,187	-12,084	12,084	-13,469		138,055	24	622706076042235975	622705970853283220	622705970853283220
1	C11H14O3	[M + H]+	C11H15O3+	205,915	205,915	0,000	39	0,877	-1,074	1,741	-2,154		195,101	195	622706761316026417	622705970937169308	622705970937169308
2	C9H12N3O2	[M + H]+	C9H13N3O2+	167,595	167,595	0,000	39	0,878	-0,361	2,044	4,728		195,101	195	622706761316026418	622705970937169308	622705970937169308
3	C9H16O3	[M + Na]+	C9H16NaO3+	150,921	150,921	0,000	34	0,769	-0,940	1,609	10,176		195,101	195	622706761316026419	622705970937169308	622705970937169308
4	C7H17NO3P	[M + H]+	C7H18NO3P+	146,189	146,189	0,000	44	0,910	-3,611	3,821	-3,747		195,101	195	622706761316026420	622705970937169308	622705970937169308
5	C9H18NO	[M + K]+	C9H18KNO+	131,062	131,062	0,000	35	0,860	-2,655	2,803	-4,340		195,101	195	622706761316026421	622705970937169308	622705970937169308
6	C7H10N6O	[M + H]+	C7H11N6O+	113,565	113,565	0,000	36	0,718	8,940	9,151	11,610		195,101	195	622706761316026422	622705970937169308	622705970937169308
7	C5H15N4O2P	[M + H]+	C5H16N4O2P+	98,946	98,946	0,000	41	0,920	-2,497	3,990	3,135		195,101	195	622706761316026423	622705970937169308	622705970937169308
8	C7H16N4	[M + K]+	C7H16KN4+	91,113	91,113	0,000	29	0,751	4,345	5,860	2,542		195,101	195	622706761316026424	622705970937169308	622705970937169308
9	C3H13N7OP	[M + H]+	C3H14N7OP+	43,464	43,464	0,000	34	0,715	6,816	7,157	10,017		195,101	195	622706761316026425	622705970937169308	622705970937169308
10	C2H12N9S	[M + H]+	C2H13N9S+	13,291	13,291	0,000	17	0,362	-5,436	6,099	1,213		195,101	195	622706761316026426	622705970937169308	622705970937169308
1	C24H27NO3	[M + H]+	C24H28NO3+	88,734	88,734	0,000	34	0,769	-1,310	3,321	-0,501		378,206	131	622706687718568809	622705971025249698	622705971025249698
2	C22H29NO3	[M + Na]+	C22H29NNaO3+	86,744	86,744	0,000	35	0,778	3,157	3,599	5,860		378,206	131	622706687718568810	622705971025249698	622705971025249698
3	C19H33NO4	[M + K]+	C19H33KNO4+	84,399	84,399	0,000	31	0,749	3,348	3,456	5,457		378,206	131	622706687718568811	622705971025249698	622705971025249698
4	C22H25N4O2	[M + H]+	C22H26N4O2+	80,768	80,768	0,000	32	0,778	1,053	1,860	3,049		378,206	131	622706687718568812	622705971025249698	622705971025249698
5	C19H27N3O5	[M + H]+	C19H28N3O5+	76,978	76,978	0,000	34	0,655	5,142	5,377	10,135		378,206	131	622706687718568813	622705971025249698	622705971025249698
6	C20H23N7O	[M + H]+	C20H24N7O+	74,882	74,882	0,000	31	0,765	3,760	3,760	6,599		378,206	131	622706687718568814	622705971025249698	622705971025249698
7	C17H31N4O3	[M + K]+	C17H31KN4O3+	74,771	74,771	0,000	35	0,774	4,014	4,332	9,007		378,206	131	622706687718568815	622705971025249698	622705971025249698
8	C20H27N4O2	[M + Na]+	C20H27N4NaO2+	74,751	74,751	0,000	34	0,751	3,578	4,277	9,410		378,206	131	622706687718568816	622705971025249698	622705971025249698
9	C16H31N3O5S	[M + H]+	C16H32N3O5S+	71,559	71,559	0,000	29	0,744	-0,723	2,296	1,222		378,206	131	622706687718568817	622705971025249698	622705971025249698
10	C19H29N4O2S	[M + H]+	C19H30N4O2S+	62,758	62,758	0,000	33	0,767	-4,397	5,559	-5,865		378,206	131	622706687718568818	622705971025249698	622705971025249698
1	C24H28N6O5	[M + H]+	C24H29N6O5+	21,114	21,114	0,000	5	1,000	-2,241	3,776	-2,482		481,218	275	622706827003030536	622705971104941481	622705971104941481
2	C23H32N2O9	[M + H]+	C23H33N2O9+	20,930	20,930	0,000	5	1,000	-2,241	3,776	0,297		481,218	275	622706827003030537	622705971104941481	622705971104941481
3	C19H28N8O7	[M + H]+	C19H29N8O7+	20,083	20,083	0,000	5	1,000	-2,241	3,776	5,877		481,218	275	622706827003030538	622705971104941481	622705971104941481
4	C24H36N2O4S2	[M + H]+	C24H37N2O4S2+	19,496	19,496	0,000	5	1,000	-2,241	3,776	-1,509		481,218	275	622706827003030539	622705971104941481	622705971104941481
5	C27H32N2O4S	[M + H]+	C27H33N2O4S+	18,547	18,547	0,000	5	1,000	-2,241	3,776	5,497		481,218	275	622706827003030540	622705971104941481	622705971104941481
6	C24H34N4O4	[M + K]+	C24H34KN4O4+	18,022	18,022	0,000	5	1,000	-2,241	3,776	-6,159		481,218	275	622706827003030541	622705971104941481	622705971104941481
7	C19H34N6O6	[M + K]+	C19H34KN6O6+	18,005	18,005	0,000	5	1,000	-2,241	3,776	2,201		481,218	275	622706827003030542	622705971104941481	622705971104941481
8	C22H30N6O5	[M + Na]+	C22H30N6NaO5+	17,565	17,565	0,000	5	1,000	-2,241	3,776	2,517		481,218	275	622706827003030543	622705971104941481	622705971104941481
9	C18H32N4O11	[M + H]+	C18H33N4O11+	17,275	17,275	0,000	5	1,000	-2,241	3,776	8,657		481,218	275	622706827003030544	622705971104941481	622705971104941481
10	C21H34N2O9	[M + Na]+	C21H34N2NaO9+	17,109	17,109	0,000	5	1,000	-2,241	3,776	5,296		481,218	275	622706827003030545	622705971104941481	622705971104941481
1	C26H40N2O9	[M + H]+	C26H41N2O9+	48,675	48,675	0,000	42	0,731	2,487	4,726	-5,015		525,278	1212	622706965800940620	622705971209799093	622705971209799093
2	C20H38N8O7	[M + Na]+	C20H38N8NaO7+	48,431	48,431	0,000	49	0,868	2,235	4,549	4,677		525,278	1212	622706965800940621	622705971209799093	622705971209799093
3	C25H38N6O5	[M + Na]+	C25H38N6NaO5+	48,172	48,172	0,000	48	0,836	0,826	4,743	-2,982		525,278	1212	622706965800940622	622705971209799093	622705971209799093
4	C25H40N4O6S	[M + H]+	C25H41N4O6S+	45,522	45,522	0,000	41	0,762	1,647	4,714	7,406		525,278	1212	622706965800940623	622705971209799093	622705971209799093
5	C27H36N6O5	[M + H]+	C27H37N6O5+	45,433	45,433	0,000	48	0,837	3,746	5,463	-7,562		525,278	1212	622706965800940624	622705971209799093	622705971209799093
6	C22H42N6O6	[M + K]+	C22H42KN6O6+	42,620	42,620	0,000	42	0,731	1,928	4,561	-3,271		525,278	1212	622706965800940625	622705971209799093	622705971209799093
7	C18H38N12O4	[M + K]+	C18H38KN12O4+	38,270	38,270	0,000	46	0,848	1,890	4,743	1,841		525,278	1212	622706965800940626	622705971209799093	622705971209799093
8	C29H42O7	[M + Na]+	C29H42NaO7+	35,948	35,948	0,000	27	0,477	0,963	3,782	-8,094		525,278	1212	622706965800940627	622705971209799093	622705971209799093
9	C33H36N2O4	[M + H]+	C33H37N2O4+	33,797	33,797	0,000	37	0,604	2,462	4,422	6,166		525,278	1212	622706965800940628	622705971209799093	622705971209799093
10	C26H34N10O	[M + Na]+	C26H34N10NaO+	28,832	28,832	0,000	46	0,846	1,193	4,327	-5,528		525,278	1212	622706965800940629	622705971209799093	622705971209799093
1	C31H48N8O7	[M + H]+	C31H49N8O7+	59,978	59,978	0,000	35	0,773	2,258	3,719	8,721		645,378	1491	622707020503054545	622705971364988347	622705971364988347
2	C39H50N4O3	[M + Na]+	C39H50N4NaO3+	57,431	57,431	0,000	34	0,759	0,433	3,151	-0,018		645,378	1491	622707020503054546	622705971364988347	622705971364988347
3	C32H54N4O8	[M + Na]+	C32H54N4NaO8+	57,002	57,002	0,000	36	0,776	4,194	5,005	-9,119		645,378	1491	622707020503054547	622705971364988347	622705971364988347
4	C28H56N2O14	[M + H]+	C28H57N2O14+	56,709	56,709	0,000	34	0,767	2,022	3,798	-4,541		645,378	1491	622707020503054548	622705971364988347	622705971364988347
5	C36H48N6O5	[M + H]+	C36H49N6O5+	56,486	56,486	0,000	33	0,753	2,022	3,235	2,488		645,378	1491	622707020503054549	622705971364988347	622705971364988347
6	C33H52N6O5S	[M + H]+	C33H53N6O5S+	55,904	55,904	0,000	33	0,753	1,777	3,364	-2,736		645,378	1491	622707020503054550	622705971364988347	622705971364988347
7	C29H58N4O9	[M + K]+	C29H58KN4O9+	50,917	50,917	0,000	33	0,753	1,777	3,662	-9,354		645,378	1491	622707020503054551	622705971364988347	622705971364988347
8	C41H48N4O3	[M + H]+	C41H49N4O3+	49,773	49,773	0,000	37	0,791	-4,101	6,915	-3,746		645,378	1491	622707020503054552	622705971364988347	622705971364988347
9	C33H57O10P	[M + H]+	C33H58O10P+	45,759	45,759	0,000	35	0,744	2,258	3,825	1,998		645,378	1491	622707020503054553	622705971364988347	622705971364988347
10	C31H58O12	[M + Na]+	C31H58NaO12+	45,678	45,678	0,000	36	0,744	2,373	4,436	-7,046		645,378	1491	622707020503054554	622705971364988347	622705971364988347
1	C30H52N6O7	[M + K]+	C30H52KN6O7+	71,702	71,702	0,000	38	0,767	0,503	4,020	6,023		647,357	810	622707052497205793	622705971453068739	622705971453068739
2	C33H48N6O6	[M + Na]+	C33H48N6NaO6+	69,972	69,972	0,000	39	0,781	-1,699	3,904	6,258		647,357	810	622707052497205794	622705971453068739	622705971453068739
3	C34H50N2O10	[M + H]+	C34H51N2O10+	69,470	69,470	0,000	38	0,775	0,188	4,803	4,608		647,357	810	622707052497205795	622705971453068739	622705971453068739
4	C30H46N8O8	[M + H]+	C30H47N8O8+	68,602	68,602	0,000	39	0,774	1,222	5,365	8,756		647,357	810	622707052497205796	622705971453068739	622705971453068739
5	C35H52N4O5	[M + K]+	C35H52KN4O5+	66,288	66,288	0,000	43	0,846	-3,147	4,341	-0,191		647,357	810	622707052497205797	622705971453068739	622705971453068739
6	C34H56O9	[M + K]+	C34H56KO9+	65,279	65,279	0,000	38	0,762	3,976	4,917	1,875		647,357	810	622707052497205798	622705971453068739	622705971453068739
7	C38H48N4O4	[M + Na]+	C38H48N4NaO4+	62,964	62,964	0,000	39	0,781	-1,011	4,752	0,044		647,357	810	622707052497205799	622705971453068739	622705971453068739
8	C40H46N4O4	[M + H]+	C40H47N4O4+	60,757	60,757	0,000	38	0,772	-3,546	5,038	-3,672		647,357	810	622707052497205800	622705971453068739	622705971453068739
9	C39H50O8	[M + H]+	C39H51O8+	60,189	60,189	0,000	37	0,709	3,256	6,467	-1,606		647,357	810	622707052497205801	622705971453068739	622705971453068739
10	C37H52O8	[M + Na]+	C37H52NaO8+	55,616	55,616	0,000	36	0,707	3,976	5,084	2,110		647,357	810	622707052497205802	622705971453068739	622705971453068739
1	C39H54N6O6	[M + H]+	C39H55N6O6+	108,812	108,812	0,000	46	0,826	3,831	3,831	7,152		703,423	760	622706920275964517	622705971520177611	622705971520177611
2	C32H58N6O11	[M + H]+	C32H59N6O11+	106,058	106,058	0,000	48	0,886	2,416	4,712	-1,198		703,423	760	622706920275964518	622705971520177611	622705971520177611
3	C42H56N4O4	[M + Na]+	C42H56N4NaO4+	102,123	102,123	0,000	44	0,809	2,516	3,679	4,853		703,423	760	622706920275964519	622705971520177611	622705971520177611
4	C44H54N4O4	[M + H]+	C44H55N4O4+	98,997	98,997	0,000	44	0,809	-7,004	7,004	1,433		703,423	760	622706920275964520	622705971520177611	622705971520177611
